description;historicVolatolity;implicitVolatility;createdAt
GFGC1033OC;0.0727728;0.000964475;9/27/2023 14:45
GFGC1033OC;0.0726652;0.000964876;9/27/2023 14:47
GFGC1033OC;0.0726652;0.00135759;9/27/2023 14:55
GFGC1033OC;0.0726652;0.000970904;9/27/2023 14:59
GFGC1033OC;0.0726656;0.000971509;9/27/2023 15:00
GFGC1033OC;0.0726656;0.00096487;9/27/2023 15:02
GFGC1033OC;0.0726574;0.000980746;9/27/2023 15:06
GFGC1033OC;0.0726455;0.000980672;9/27/2023 15:07
GFGC1033OC;0.0726373;0.000971936;9/27/2023 15:12
GFGC1033OC;0.072634;0.000965568;9/27/2023 15:13
GFGC1033OC;0.0726334;0.000969037;9/27/2023 15:15
GFGC1033OC;0.0726338;0.000978174;9/27/2023 15:18
GFGC1033OC;0.0726338;0.000977433;9/27/2023 15:19
GFGC1033OC;0.0726338;0.000981235;9/27/2023 15:30
GFGC1033OC;0.0726338;0.000978558;9/27/2023 15:31
GFGC1033OC;0.0725513;0.000988867;9/27/2023 15:33
GFGC1033OC;0.0725521;0.000988725;9/27/2023 15:34
GFGC1033OC;0.072552;0.000989245;9/27/2023 15:35
GFGC1033OC;0.0724954;0.000987952;9/27/2023 15:36
GFGC1033OC;0.0718849;0.000992219;9/27/2023 15:39
GFGC1033OC;0.071882;0.000989815;9/27/2023 15:43
GFGC1033OC;0.0717745;0.000991219;9/27/2023 15:44
GFGC1033OC;0.0717745;0.000990853;9/27/2023 15:47
GFGC1033OC;0.0717257;0.000993042;9/27/2023 15:48
GFGC1033OC;0.0717243;0.000990192;9/27/2023 15:49
GFGC1033OC;0.0717639;0.000989676;9/27/2023 15:50
GFGC1033OC;0.0717927;0.000997207;9/27/2023 15:54
GFGC1033OC;0.0717925;0.000992436;9/27/2023 15:55
GFGC1033OC;0.0717909;0.00099613;9/27/2023 15:56
GFGC1033OC;0.0717908;0.000994831;9/27/2023 15:58
GFGC1033OC;0.0717908;0.000992519;9/27/2023 16:01
GFGC1033OC;0.0717885;0.000998371;9/27/2023 16:03
GFGC1033OC;0.0717827;0.000997639;9/27/2023 16:04
GFGC1033OC;0.0717827;0.000994757;9/27/2023 16:05
GFGC1033OC;0.0717826;0.000992144;9/27/2023 16:09
GFGC1033OC;0.0715478;0.000995054;9/27/2023 16:10
GFGC1033OC;0.0715464;0.000990639;9/27/2023 16:11
GFGC1033OC;0.0715464;0.000991091;9/27/2023 16:12
GFGC1033OC;0.0715489;0.000992893;9/27/2023 16:13
GFGC1033OC;0.0715101;0.00099487;9/27/2023 16:14
GFGC1033OC;0.0715092;0.000981772;9/27/2023 16:16
GFGC1033OC;0.0714586;0.000982619;9/27/2023 16:17
GFGC1033OC;0.0714845;0.000983385;9/27/2023 16:18
GFGC1033OC;0.0714198;0.000977132;9/27/2023 16:20
GFGC1033OC;0.0502471;0.000976386;9/27/2023 16:21
GFGC1033OC;0.0502213;0.000969464;9/27/2023 16:22
GFGC1033OC;0.00477878;0.000966992;9/27/2023 16:23
GFGC1033OC;0.00477983;0.000973379;9/27/2023 16:24
GFGC1033OC;0.0047947;0.00097098;9/27/2023 16:26
GFGC1033OC;0.0047947;0.00137125;9/27/2023 16:28
GFGC1033OC;0.00559275;0.00137177;9/27/2023 16:29
GFGC1033OC;0.00639043;0.0013449;9/27/2023 16:30
GFGC1033OC;0.00640158;0.00136309;9/27/2023 16:31
GFGC1033OC;0.0064096;0.00135878;9/27/2023 16:32
GFGC1033OC;0.00642006;0.000967978;9/27/2023 16:37
GFGC1033OC;0.00868342;0.000963422;9/27/2023 16:38
GFGC1033OC;0.00868343;0.000945018;9/27/2023 16:40
GFGC1033OC;0.00868342;0.000945234;9/27/2023 16:44
GFGC1033OC;0.0106966;0.000944586;9/27/2023 16:45
GFGC1033OC;0.0115127;0.00136332;9/27/2023 16:46
GFGC1033OC;0.0114494;0.000948112;9/27/2023 16:48
GFGC1033OC;0.0116791;0.00133159;9/27/2023 16:55
GFGC1033OC;0.0119374;0.00131135;9/27/2023 16:56
GFGC1033OC;0.0579548;0.0013322;9/27/2023 17:00
GFGC1033OC;0.142118;0.00185152;9/27/2023 17:36
GFGC1033OC;0.152886;0.000161678;9/28/2023 10:46
GFGC1033OC;0.154118;0.000190716;9/28/2023 11:01
GFGC1033OC;0.154119;0.000621213;9/28/2023 11:03
GFGC1033OC;0.154123;0.00100724;9/28/2023 11:04
GFGC1033OC;0.15414;0.000629292;9/28/2023 11:11
GFGC1033OC;0.15414;0.000645459;9/28/2023 11:13
GFGC1033OC;0.15414;0.000643325;9/28/2023 11:15
GFGC1033OC;0.15414;0.000638634;9/28/2023 11:16
GFGC1033OC;0.154213;0.0010258;9/28/2023 11:17
GFGC1033OC;0.154278;0.00103979;9/28/2023 11:18
GFGC1033OC;0.154278;0.00102082;9/28/2023 11:20
GFGC1033OC;0.154277;0.00102785;9/28/2023 11:23
GFGC1033OC;0.154277;0.000633446;9/28/2023 11:27
GFGC1033OC;0.154276;0.000632923;9/28/2023 11:28
GFGC1033OC;0.154287;0.000632838;9/28/2023 11:31
GFGC1033OC;0.154287;0.00101869;9/28/2023 11:32
GFGC1033OC;0.154287;0.00101641;9/28/2023 11:33
GFGC1033OC;0.154287;0.00101216;9/28/2023 11:35
GFGC1033OC;0.154287;0.00101658;9/28/2023 11:40
GFGC1033OC;0.154287;0.00101467;9/28/2023 11:41
GFGC1033OC;0.154278;0.000629687;9/28/2023 11:42
GFGC1033OC;0.154271;0.000637107;9/28/2023 11:44
GFGC1033OC;0.154272;0.000648026;9/28/2023 11:49
GFGC1033OC;0.154272;0.000648894;9/28/2023 11:50
GFGC1033OC;0.154287;0.000649843;9/28/2023 11:51
GFGC1033OC;0.154289;0.000650903;9/28/2023 11:52
GFGC1033OC;0.154325;0.000643993;9/28/2023 11:57
GFGC1033OC;0.154325;0.000636405;9/28/2023 11:59
GFGC1033OC;0.154325;0.000635272;9/28/2023 12:01
GFGC1033OC;0.154325;0.00102949;9/28/2023 12:02
GFGC1033OC;0.154325;0.00063408;9/28/2023 12:03
GFGC1033OC;0.154327;0.00064152;9/28/2023 12:05
GFGC1033OC;0.154327;0.000641556;9/28/2023 12:08
GFGC1033OC;0.154325;0.000639671;9/28/2023 12:09
GFGC1033OC;0.154328;0.000641871;9/28/2023 12:10
GFGC1033OC;0.154328;0.00104172;9/28/2023 12:12
GFGC1033OC;0.154329;0.000633657;9/28/2023 12:13
GFGC1033OC;0.154333;0.000639711;9/28/2023 12:14
GFGC1033OC;0.154339;0.000636336;9/28/2023 12:15
GFGC1033OC;0.15434;0.000635386;9/28/2023 12:16
GFGC1033OC;0.15434;0.000635222;9/28/2023 12:17
GFGC1033OC;0.154368;0.000633476;9/28/2023 12:19
GFGC1033OC;0.154365;0.00102557;9/28/2023 12:22
GFGC1033OC;0.154369;0.001028;9/28/2023 12:24
GFGC1033OC;0.154369;0.00103032;9/28/2023 12:25
GFGC1033OC;0.154333;0.00103113;9/28/2023 12:27
GFGC1033OC;0.154304;0.00102642;9/28/2023 12:34
GFGC1033OC;0.154303;0.00102634;9/28/2023 12:36
GFGC1033OC;0.154303;0.00101869;9/28/2023 12:37
GFGC1033OC;0.154303;0.00102472;9/28/2023 12:38
GFGC1033OC;0.154187;0.00102147;9/28/2023 12:48
GFGC1033OC;0.154187;0.00102073;9/28/2023 12:49
GFGC1033OC;0.154187;0.00102476;9/28/2023 12:52
GFGC1033OC;0.154066;0.00102969;9/28/2023 12:53
GFGC1033OC;0.154005;0.00102764;9/28/2023 12:55
GFGC1033OC;0.154006;0.00102938;9/28/2023 12:56
GFGC1033OC;0.153986;0.00102946;9/28/2023 13:01
GFGC1033OC;0.153971;0.000632698;9/28/2023 13:55
GFGC1033OC;0.14285;0.00063174;9/28/2023 13:56
GFGC1033OC;0.0586831;0.000635263;9/28/2023 14:03
GFGC1033OC;0.0213978;0.000635791;9/28/2023 14:04
GFGC1033OC;0.00987793;0.000637103;9/28/2023 14:07
GFGC1033OC;0.0099481;0.000636508;9/28/2023 14:08
GFGC1033OC;0.00994332;0.000633118;9/28/2023 14:12
GFGC1033OC;0.0101951;0.00103496;9/28/2023 14:13
GFGC1033OC;0.0102021;0.00062653;9/28/2023 14:19
GFGC1033OC;0.0102643;0.000629056;9/28/2023 14:23
GFGC1033OC;0.010321;0.0010127;9/28/2023 14:31
GFGC1033OC;0.00917759;0.00101232;9/28/2023 14:36
GFGC1033OC;0.00810281;0.00102026;9/28/2023 14:38
GFGC1033OC;0.0081774;0.00101299;9/28/2023 14:41
GFGC1033OC;0.00818877;0.00101262;9/28/2023 14:48
GFGC1033OC;0.00819992;0.0010141;9/28/2023 14:53
GFGC1033OC;0.00820675;0.000624235;9/28/2023 15:08
GFGC1033OC;0.00800443;0.00062583;9/28/2023 15:09
GFGC1033OC;0.00855379;0.000633184;9/28/2023 15:14
GFGC1033OC;0.00862041;0.00064077;9/28/2023 15:20
GFGC1033OC;0.00862044;0.000642964;9/28/2023 15:44
GFGC1033OC;0.00872226;0.000643141;9/28/2023 15:46
GFGC1033OC;0.00885806;0.000653171;9/28/2023 16:06
GFGC1033OC;0.00866309;0.000657286;9/28/2023 16:11
GFGC1033OC;0.00860111;0.00065705;9/28/2023 16:12
GFGC1033OC;0.0086403;0.000654079;9/28/2023 16:25
GFGC1033OC;0.0086475;0.000655675;9/28/2023 16:35
GFGC1033OC;0.00836971;0.000656875;9/28/2023 16:38
GFGC1033OC;0.00836394;0.000667084;9/28/2023 16:42
GFGC1033OC;0.0486098;0.000666157;9/28/2023 16:43
GFGC1033OC;0.0486098;0.668423;9/28/2023 16:46
GFGC1033OC;0.0486025;0.675794;9/28/2023 16:47
GFGC1033OC;0.0554611;0.650803;9/28/2023 16:58
GFGC1033OC;0.0615407;0.000685629;9/28/2023 16:59
GFGC1033OC;0.0809212;0.641678;9/28/2023 17:36
GFGC1033OC;0.0929142;0.000684694;9/29/2023 10:46
GFGC1033OC;0.0929124;0.47079;9/29/2023 11:01
GFGC1033OC;0.092913;0.545765;9/29/2023 11:05
GFGC1033OC;0.0929575;0.551438;9/29/2023 11:06
GFGC1033OC;0.0929592;0.51831;9/29/2023 11:12
GFGC1033OC;0.103093;0.598186;9/29/2023 11:14
GFGC1033OC;0.103084;0.000682176;9/29/2023 11:30
GFGC1033OC;0.103146;0.000681585;9/29/2023 11:38
GFGC1033OC;0.103146;0.00105227;9/29/2023 12:04
GFGC1033OC;0.103104;0.00104178;9/29/2023 12:06
GFGC1033OC;0.103104;0.001038;9/29/2023 12:11
GFGC1033OC;0.103099;0.00103722;9/29/2023 12:12
GFGC1033OC;0.103245;0.00103573;9/29/2023 12:13
GFGC1033OC;0.103239;0.00102903;9/29/2023 12:14
GFGC1033OC;0.103239;0.000636713;9/29/2023 12:16
GFGC1033OC;0.103239;0.000633236;9/29/2023 12:17
GFGC1033OC;0.103239;0.00103158;9/29/2023 12:21
GFGC1033OC;0.103239;0.00103263;9/29/2023 12:22
GFGC1033OC;0.10324;0.00103449;9/29/2023 12:24
GFGC1033OC;0.103239;0.00102476;9/29/2023 12:25
GFGC1033OC;0.103238;0.00102691;9/29/2023 12:26
GFGC1033OC;0.10324;0.0010311;9/29/2023 12:27
GFGC1033OC;0.10324;0.001025;9/29/2023 12:43
GFGC1033OC;0.103238;0.00103179;9/29/2023 12:44
GFGC1033OC;0.103235;0.00103185;9/29/2023 12:46
GFGC1033OC;0.103235;0.00103179;9/29/2023 12:47
GFGC1033OC;0.103235;0.000635371;9/29/2023 12:48
GFGC1033OC;0.103235;0.000635733;9/29/2023 12:49
GFGC1033OC;0.103235;0.000637776;9/29/2023 12:51
GFGC1033OC;0.103235;0.000632965;9/29/2023 12:52
GFGC1033OC;0.103229;0.000632965;9/29/2023 12:55
GFGC1033OC;0.103223;0.000633266;9/29/2023 12:59
GFGC1033OC;0.103175;0.00063158;9/29/2023 13:00
GFGC1033OC;0.103177;0.00102242;9/29/2023 13:12
GFGC1033OC;0.10317;0.00101686;9/29/2023 13:15
GFGC1033OC;0.103163;0.00101985;9/29/2023 13:19
GFGC1033OC;0.103202;0.00101491;9/29/2023 13:20
GFGC1033OC;0.103274;0.00100177;9/29/2023 13:27
GFGC1033OC;0.103316;0.00098825;9/29/2023 13:28
GFGC1033OC;0.103327;0.000999624;9/29/2023 13:30
GFGC1033OC;0.103326;0.000991426;9/29/2023 13:31
GFGC1033OC;0.103325;0.000982528;9/29/2023 13:32
GFGC1033OC;0.103342;0.000975256;9/29/2023 13:33
GFGC1033OC;0.103295;0.000968789;9/29/2023 13:34
GFGC1033OC;0.103359;0.000967926;9/29/2023 13:35
GFGC1033OC;0.103361;0.000954679;9/29/2023 13:36
GFGC1033OC;0.103346;0.000937664;9/29/2023 13:37
GFGC1033OC;0.103339;0.000934548;9/29/2023 13:38
GFGC1033OC;0.10347;0.000930183;9/29/2023 13:40
GFGC1033OC;0.103589;0.000912312;9/29/2023 13:44
GFGC1033OC;0.103584;0.00128679;9/29/2023 13:45
GFGC1033OC;0.103601;0.000916644;9/29/2023 13:46
GFGC1033OC;0.103608;0.00129213;9/29/2023 13:47
GFGC1033OC;0.103619;0.000917382;9/29/2023 13:49
GFGC1033OC;0.0912075;0.000909682;9/29/2023 13:51
GFGC1033OC;0.0912442;0.000911384;9/29/2023 13:52
GFGC1033OC;0.0912264;0.000921743;9/29/2023 13:53
GFGC1033OC;0.0877005;0.000916644;9/29/2023 13:54
GFGC1033OC;0.0830187;0.00091039;9/29/2023 13:56
GFGC1033OC;0.0652731;0.000894088;9/29/2023 13:59
GFGC1033OC;0.0455164;0.000892306;9/29/2023 14:02
GFGC1033OC;0.0455423;0.000894442;9/29/2023 14:04
GFGC1033OC;0.0455398;0.000904135;9/29/2023 14:06
GFGC1033OC;0.0452901;0.000893416;9/29/2023 14:08
GFGC1033OC;0.0457352;0.000893933;9/29/2023 14:09
GFGC1033OC;0.0144061;0.000904486;9/29/2023 14:11
GFGC1033OC;0.0144546;0.000890936;9/29/2023 14:14
GFGC1033OC;0.0142134;0.000900513;9/29/2023 14:15
GFGC1033OC;0.014261;0.000890125;9/29/2023 14:16
GFGC1033OC;0.0142233;0.000912285;9/29/2023 14:18
GFGC1033OC;0.0142232;0.000906417;9/29/2023 14:19
GFGC1033OC;0.0142178;0.000903465;9/29/2023 14:20
GFGC1033OC;0.0132709;0.000878394;9/29/2023 14:22
GFGC1033OC;0.0147245;0.000888802;9/29/2023 14:23
GFGC1033OC;0.0147035;0.000858483;9/29/2023 14:24
GFGC1033OC;0.0160656;0.000515067;9/29/2023 14:25
GFGC1033OC;0.016316;0.000516746;9/29/2023 14:31
GFGC1033OC;0.0163081;0.000507266;9/29/2023 14:32
GFGC1033OC;0.016313;0.000505235;9/29/2023 14:33
GFGC1033OC;0.0164185;0.000506848;9/29/2023 14:34
GFGC1033OC;0.0164185;0.000507266;9/29/2023 14:36
GFGC1033OC;0.016442;0.000504238;9/29/2023 14:37
GFGC1033OC;0.0166787;0.00051295;9/29/2023 14:38
GFGC1033OC;0.0173247;0.000504514;9/29/2023 14:41
GFGC1033OC;0.0173264;0.000511475;9/29/2023 14:42
GFGC1033OC;0.0173642;0.000507719;9/29/2023 14:43
GFGC1033OC;0.0173657;0.000511758;9/29/2023 14:45
GFGC1033OC;0.0173643;0.000509574;9/29/2023 14:48
GFGC1033OC;0.0176711;0.000502634;9/29/2023 14:52
GFGC1033OC;0.0176711;0.000509049;9/29/2023 15:01
GFGC1033OC;0.0177833;0.00050817;9/29/2023 15:02
GFGC1033OC;0.0178554;0.000508222;9/29/2023 15:03
GFGC1033OC;0.0179427;0.000508549;9/29/2023 15:06
GFGC1033OC;0.0179637;0.000510346;9/29/2023 15:09
GFGC1033OC;0.0185273;0.000510352;9/29/2023 15:10
GFGC1033OC;0.0185295;0.000514081;9/29/2023 15:13
GFGC1033OC;0.0183716;0.000163096;9/29/2023 15:14
GFGC1033OC;0.018057;0.000508808;9/29/2023 15:19
GFGC1033OC;0.0177049;0.00050802;9/29/2023 15:20
GFGC1033OC;0.0188124;0.000163522;9/29/2023 15:28
GFGC1033OC;0.0202084;0.000163773;9/29/2023 15:30
GFGC1033OC;0.0202084;0.000165555;9/29/2023 15:31
GFGC1033OC;0.0201628;0.000165352;9/29/2023 15:32
GFGC1033OC;0.0201628;0.000516311;9/29/2023 15:33
GFGC1033OC;0.0198316;0.000516437;9/29/2023 15:35
GFGC1033OC;0.0198461;0.0001633;9/29/2023 15:36
GFGC1033OC;0.0198531;0.000503635;9/29/2023 15:48
GFGC1033OC;0.0198531;0.000512684;9/29/2023 15:50
GFGC1033OC;0.0191654;0.000166598;9/29/2023 15:51
GFGC1033OC;0.018578;0.000164575;9/29/2023 15:54
GFGC1033OC;0.018555;0.000164638;9/29/2023 15:57
GFGC1033OC;0.0190043;0.000164862;9/29/2023 15:59
GFGC1033OC;0.0189697;0.000165562;9/29/2023 16:09
GFGC1033OC;0.0188886;0.000165636;9/29/2023 16:15
GFGC1033OC;0.0189189;0.000164619;9/29/2023 16:19
GFGC1033OC;0.0188112;0.000163834;9/29/2023 16:21
GFGC1033OC;0.0188188;0.00049693;9/29/2023 16:25
GFGC1033OC;0.0187801;0.000501567;9/29/2023 16:26
GFGC1033OC;0.0186774;0.000508079;9/29/2023 16:28
GFGC1033OC;0.0187582;0.000505137;9/29/2023 16:29
GFGC1033OC;0.0187715;0.000513099;9/29/2023 16:34
GFGC1033OC;0.018677;0.000510106;9/29/2023 16:36
GFGC1033OC;0.0186231;0.000510322;9/29/2023 16:39
GFGC1033OC;0.0186187;0.000164664;9/29/2023 16:43
GFGC1033OC;0.0177492;0.000513725;9/29/2023 16:47
GFGC1033OC;0.0177252;0.000515675;9/29/2023 16:49
GFGC1033OC;0.0176865;0.000515103;9/29/2023 16:52
GFGC1033OC;0.0176087;0.000513581;9/29/2023 16:53
GFGC1033OC;0.080206;0.000514544;9/29/2023 17:00
GFGC1033OC;0.0897676;0.921483;9/29/2023 17:36
GFGC1033OC;0.0913214;0.00101644;10/2/2023 10:46
GFGC1033OC;0.0916;0.716538;10/2/2023 11:04
GFGC1033OC;0.0916234;0.642938;10/2/2023 11:05
GFGC1033OC;0.118048;0.633692;10/2/2023 11:06
GFGC1033OC;0.118063;0.000476981;10/2/2023 11:07
GFGC1033OC;0.117907;0.000463679;10/2/2023 11:12
GFGC1033OC;0.117876;0.000466274;10/2/2023 11:13
GFGC1033OC;0.11972;0.000467993;10/2/2023 11:14
GFGC1033OC;0.119838;0.000473374;10/2/2023 11:15
GFGC1033OC;0.119827;0.000481998;10/2/2023 11:18
GFGC1033OC;0.119935;0.000493268;10/2/2023 11:20
GFGC1033OC;0.120026;0.000510254;10/2/2023 11:21
GFGC1033OC;0.120023;0.000496968;10/2/2023 11:23
GFGC1033OC;0.119917;0.00048949;10/2/2023 11:27
GFGC1033OC;0.119947;0.000776376;10/2/2023 11:28
GFGC1033OC;0.120656;0.000786313;10/2/2023 11:29
GFGC1033OC;0.121413;0.000472672;10/2/2023 11:30
GFGC1033OC;0.121653;0.000787914;10/2/2023 11:36
GFGC1033OC;0.121597;0.000481587;10/2/2023 11:38
GFGC1033OC;0.121597;0.000476959;10/2/2023 11:42
GFGC1033OC;0.121707;0.000478199;10/2/2023 11:48
GFGC1033OC;0.121807;0.000777474;10/2/2023 11:51
GFGC1033OC;0.121786;0.000476372;10/2/2023 11:52
GFGC1033OC;0.121897;0.000488086;10/2/2023 11:54
GFGC1033OC;0.121829;0.000497925;10/2/2023 11:58
GFGC1033OC;0.121858;0.000496696;10/2/2023 11:59
GFGC1033OC;0.121942;0.000512283;10/2/2023 12:02
GFGC1033OC;0.121966;0.000506426;10/2/2023 12:03
GFGC1033OC;0.121967;0.000505513;10/2/2023 12:07
GFGC1033OC;0.121783;0.000507596;10/2/2023 12:10
GFGC1033OC;0.121595;0.000507166;10/2/2023 12:13
GFGC1033OC;0.121597;0.000502931;10/2/2023 12:15
GFGC1033OC;0.121605;0.000499324;10/2/2023 12:20
GFGC1033OC;0.121613;0.000491358;10/2/2023 12:25
GFGC1033OC;0.121637;0.000485261;10/2/2023 12:29
GFGC1033OC;0.121641;0.000486695;10/2/2023 12:30
GFGC1033OC;0.121648;0.000496273;10/2/2023 12:32
GFGC1033OC;0.121701;0.000490206;10/2/2023 12:33
GFGC1033OC;0.121742;0.000496344;10/2/2023 12:36
GFGC1033OC;0.121735;0.000503185;10/2/2023 12:42
GFGC1033OC;0.121735;0.000490538;10/2/2023 12:44
GFGC1033OC;0.121639;0.000490928;10/2/2023 12:45
GFGC1033OC;0.122291;0.000496255;10/2/2023 12:46
GFGC1033OC;0.122591;0.000481542;10/2/2023 12:52
GFGC1033OC;0.122591;0.000482538;10/2/2023 12:53
GFGC1033OC;0.122594;0.000478261;10/2/2023 12:54
GFGC1033OC;0.122592;0.000474705;10/2/2023 12:57
GFGC1033OC;0.122588;0.000475948;10/2/2023 12:58
GFGC1033OC;0.122607;0.00077008;10/2/2023 12:59
GFGC1033OC;0.122596;0.000473467;10/2/2023 13:00
GFGC1033OC;0.122609;0.000473533;10/2/2023 13:02
GFGC1033OC;0.122631;0.000474965;10/2/2023 13:03
GFGC1033OC;0.12264;0.000472814;10/2/2023 13:05
GFGC1033OC;0.12264;0.000752921;10/2/2023 13:10
GFGC1033OC;0.122642;0.000750767;10/2/2023 13:11
GFGC1033OC;0.122676;0.000466798;10/2/2023 13:14
GFGC1033OC;0.1227;0.000758238;10/2/2023 13:15
GFGC1033OC;0.122698;0.000752708;10/2/2023 13:16
GFGC1033OC;0.0935042;0.000750158;10/2/2023 13:22
GFGC1033OC;0.0852189;0.00074992;10/2/2023 13:24
GFGC1033OC;0.0832353;0.000746014;10/2/2023 13:28
GFGC1033OC;0.08306;0.000734534;10/2/2023 13:33
GFGC1033OC;0.0831871;0.000734074;10/2/2023 13:37
GFGC1033OC;0.0374153;0.000715282;10/2/2023 13:39
GFGC1033OC;0.0373815;0.000716044;10/2/2023 13:44
GFGC1033OC;0.0374599;0.000723675;10/2/2023 13:46
GFGC1033OC;0.0374997;0.000736758;10/2/2023 13:48
GFGC1033OC;0.0314766;0.000735438;10/2/2023 13:55
GFGC1033OC;0.0310488;0.000745501;10/2/2023 13:58
GFGC1033OC;0.0310572;0.00074923;10/2/2023 13:59
GFGC1033OC;0.0306206;0.000751742;10/2/2023 14:00
GFGC1033OC;0.0302876;0.000748964;10/2/2023 14:04
GFGC1033OC;0.0301978;0.000744065;10/2/2023 14:07
GFGC1033OC;0.0302248;0.000743773;10/2/2023 14:17
GFGC1033OC;0.0301013;0.000747013;10/2/2023 14:19
GFGC1033OC;0.0270438;0.00074718;10/2/2023 14:21
GFGC1033OC;0.0234887;0.000744529;10/2/2023 14:25
GFGC1033OC;0.0225172;0.000743221;10/2/2023 14:27
GFGC1033OC;0.0226955;0.000730663;10/2/2023 14:29
GFGC1033OC;0.0228578;0.000738957;10/2/2023 14:30
GFGC1033OC;0.0224052;0.000727255;10/2/2023 14:37
GFGC1033OC;0.0218099;0.000737004;10/2/2023 14:38
GFGC1033OC;0.0218194;0.000464737;10/2/2023 14:47
GFGC1033OC;0.021142;0.000468287;10/2/2023 14:48
GFGC1033OC;0.0211431;0.000470315;10/2/2023 14:49
GFGC1033OC;0.0210462;0.000471585;10/2/2023 14:50
GFGC1033OC;0.0205586;0.000473595;10/2/2023 14:52
GFGC1033OC;0.020439;0.00046984;10/2/2023 14:53
GFGC1033OC;0.0204293;0.000472241;10/2/2023 14:55
GFGC1033OC;0.0203139;0.000754092;10/2/2023 15:04
GFGC1033OC;0.0203436;0.000756332;10/2/2023 15:05
GFGC1033OC;0.0203428;0.00046894;10/2/2023 15:15
GFGC1033OC;0.0203051;0.000466829;10/2/2023 15:19
GFGC1033OC;0.0211173;0.000755809;10/2/2023 15:21
GFGC1033OC;0.0216466;0.000466225;10/2/2023 15:23
GFGC1033OC;0.0216149;0.000465082;10/2/2023 15:24
GFGC1033OC;0.0215781;0.000750221;10/2/2023 15:31
GFGC1033OC;0.0212705;0.000749915;10/2/2023 15:34
GFGC1033OC;0.0210548;0.000745913;10/2/2023 15:38
GFGC1033OC;0.0210547;0.000747548;10/2/2023 15:39
GFGC1033OC;0.0210543;0.000747418;10/2/2023 15:50
GFGC1033OC;0.0210564;0.000747222;10/2/2023 15:51
GFGC1033OC;0.0175479;0.000743983;10/2/2023 15:53
GFGC1033OC;0.0153411;0.000719878;10/2/2023 16:02
GFGC1033OC;0.0154163;0.000723037;10/2/2023 16:03
GFGC1033OC;0.0154408;0.000726661;10/2/2023 16:06
GFGC1033OC;0.0155197;0.000729348;10/2/2023 16:07
GFGC1033OC;0.0171915;0.000732323;10/2/2023 16:11
GFGC1033OC;0.0170808;0.000453359;10/2/2023 16:13
GFGC1033OC;0.0170808;0.000449992;10/2/2023 16:18
GFGC1033OC;0.0169699;0.000700361;10/2/2023 16:36
GFGC1033OC;0.0168726;0.000697239;10/2/2023 16:38
GFGC1033OC;0.0167681;0.000438594;10/2/2023 16:43
GFGC1033OC;0.0167679;0.000689386;10/2/2023 16:45
GFGC1033OC;0.0170586;0.000687411;10/2/2023 16:46
GFGC1033OC;0.0172663;0.000433146;10/2/2023 16:47
GFGC1033OC;0.0171517;0.000691385;10/2/2023 16:48
GFGC1033OC;0.0171697;0.0006972;10/2/2023 16:58
GFGC1033OC;0.0272466;0.000700748;10/2/2023 17:00
GFGC1033OC;0.0334734;0.000273837;10/3/2023 10:46
GFGC1033OC;0.0341251;0.000453471;10/3/2023 11:01
GFGC1033OC;0.0354376;0.000287091;10/3/2023 11:07
GFGC1033OC;0.03511;0.000697884;10/3/2023 11:13
GFGC1033OC;0.0351105;0.000690888;10/3/2023 11:14
GFGC1033OC;0.0355494;0.000298686;10/3/2023 11:18
GFGC1033OC;0.0354477;0.000297728;10/3/2023 11:20
GFGC1033OC;0.0354545;0.00029427;10/3/2023 11:24
GFGC1033OC;0.0353884;0.000297549;10/3/2023 11:26
GFGC1033OC;0.0356084;0.000288114;10/3/2023 11:29
GFGC1033OC;0.0357784;0.000387636;10/3/2023 11:35
GFGC1033OC;0.0363108;0.000278474;10/3/2023 11:36
GFGC1033OC;0.0362919;0.0003873;10/3/2023 11:38
GFGC1033OC;0.0362938;0.000388658;10/3/2023 11:39
GFGC1033OC;0.0362694;0.000388658;10/3/2023 11:40
GFGC1033OC;0.0362687;0.000388733;10/3/2023 11:46
GFGC1033OC;0.0363285;0.000387918;10/3/2023 11:47
GFGC1033OC;0.0363292;0.000380655;10/3/2023 11:50
GFGC1033OC;0.0361651;0.000384924;10/3/2023 11:51
GFGC1033OC;0.0360269;0.000384433;10/3/2023 11:52
GFGC1033OC;0.0359496;0.000384348;10/3/2023 11:55
GFGC1033OC;0.0357991;0.000383315;10/3/2023 11:56
GFGC1033OC;0.0357963;0.000384859;10/3/2023 11:57
GFGC1033OC;0.0358308;0.000381855;10/3/2023 11:59
GFGC1033OC;0.0361148;0.000378683;10/3/2023 12:01
GFGC1033OC;0.0363632;0.000376369;10/3/2023 12:02
GFGC1033OC;0.036302;0.00037191;10/3/2023 12:03
GFGC1033OC;0.036265;0.00037536;10/3/2023 12:05
GFGC1033OC;0.0362711;0.000375344;10/3/2023 12:06
GFGC1033OC;0.0362951;0.000378069;10/3/2023 12:08
GFGC1033OC;0.0363014;0.000378897;10/3/2023 12:09
GFGC1033OC;0.036286;0.000382444;10/3/2023 12:10
GFGC1033OC;0.0377207;0.000382736;10/3/2023 12:11
GFGC1033OC;0.0385232;0.000385002;10/3/2023 12:14
GFGC1033OC;0.0381533;0.000382978;10/3/2023 12:15
GFGC1033OC;0.0377469;0.000383898;10/3/2023 12:16
GFGC1033OC;0.0377931;0.000385659;10/3/2023 12:17
